"","CRPS","Country.Region","State","County","Date","Lat","Long","confirmed","recovered","deaths","new_confirmed","new_deaths","new_recovered","recoveredOverDeaths","recoveredOverConfirmed","Region"
"30390","West Virginia, US","US","West Virginia","",2020-01-31,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30391","West Virginia, US","US","West Virginia","",2020-02-01,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30392","West Virginia, US","US","West Virginia","",2020-02-02,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30393","West Virginia, US","US","West Virginia","",2020-02-03,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30394","West Virginia, US","US","West Virginia","",2020-02-04,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30395","West Virginia, US","US","West Virginia","",2020-02-05,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30396","West Virginia, US","US","West Virginia","",2020-02-06,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30397","West Virginia, US","US","West Virginia","",2020-02-07,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30398","West Virginia, US","US","West Virginia","",2020-02-08,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30399","West Virginia, US","US","West Virginia","",2020-02-09,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30400","West Virginia, US","US","West Virginia","",2020-02-10,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30401","West Virginia, US","US","West Virginia","",2020-02-11,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30402","West Virginia, US","US","West Virginia","",2020-02-12,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30403","West Virginia, US","US","West Virginia","",2020-02-13,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30404","West Virginia, US","US","West Virginia","",2020-02-14,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30405","West Virginia, US","US","West Virginia","",2020-02-15,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30406","West Virginia, US","US","West Virginia","",2020-02-16,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30407","West Virginia, US","US","West Virginia","",2020-02-17,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30408","West Virginia, US","US","West Virginia","",2020-02-18,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30409","West Virginia, US","US","West Virginia","",2020-02-19,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30410","West Virginia, US","US","West Virginia","",2020-02-20,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30411","West Virginia, US","US","West Virginia","",2020-02-21,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30412","West Virginia, US","US","West Virginia","",2020-02-22,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30413","West Virginia, US","US","West Virginia","",2020-02-23,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30414","West Virginia, US","US","West Virginia","",2020-02-24,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30415","West Virginia, US","US","West Virginia","",2020-02-25,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30416","West Virginia, US","US","West Virginia","",2020-02-26,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30417","West Virginia, US","US","West Virginia","",2020-02-27,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30418","West Virginia, US","US","West Virginia","",2020-02-28,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30419","West Virginia, US","US","West Virginia","",2020-02-29,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30420","West Virginia, US","US","West Virginia","",2020-03-01,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30421","West Virginia, US","US","West Virginia","",2020-03-02,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30422","West Virginia, US","US","West Virginia","",2020-03-03,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30423","West Virginia, US","US","West Virginia","",2020-03-04,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30424","West Virginia, US","US","West Virginia","",2020-03-05,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30425","West Virginia, US","US","West Virginia","",2020-03-06,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30426","West Virginia, US","US","West Virginia","",2020-03-07,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30427","West Virginia, US","US","West Virginia","",2020-03-08,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30428","West Virginia, US","US","West Virginia","",2020-03-09,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30429","West Virginia, US","US","West Virginia","",2020-03-10,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30430","West Virginia, US","US","West Virginia","",2020-03-11,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30431","West Virginia, US","US","West Virginia","",2020-03-12,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30432","West Virginia, US","US","West Virginia","",2020-03-13,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30433","West Virginia, US","US","West Virginia","",2020-03-14,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30434","West Virginia, US","US","West Virginia","",2020-03-15,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30435","West Virginia, US","US","West Virginia","",2020-03-16,38.4912,-80.9545,0,0,0,0,0,0,,,"North America"
"30436","West Virginia, US","US","West Virginia","",2020-03-17,38.4912,-80.9545,1,0,0,1,0,0,,0,"North America"
"30437","West Virginia, US","US","West Virginia","",2020-03-18,38.4912,-80.9545,1,0,0,0,0,0,,0,"North America"
"30438","West Virginia, US","US","West Virginia","",2020-03-19,38.4912,-80.9545,2,0,0,1,0,0,,0,"North America"
"30439","West Virginia, US","US","West Virginia","",2020-03-20,38.4912,-80.9545,7,0,0,5,0,0,,0,"North America"
"30440","West Virginia, US","US","West Virginia","",2020-03-21,38.4912,-80.9545,8,0,0,1,0,0,,0,"North America"
"30441","West Virginia, US","US","West Virginia","",2020-03-22,38.4912,-80.9545,12,0,0,4,0,0,,0,"North America"
"30442","West Virginia, US","US","West Virginia","",2020-03-23,38.4912,-80.9545,12,0,0,0,0,0,,0,"North America"
"30443","Western Australia, Australia","Australia","Western Australia","",2020-01-22,-31.9505,115.8605,0,0,0,-12,0,0,,,""
"30444","Western Australia, Australia","Australia","Western Australia","",2020-01-23,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30445","Western Australia, Australia","Australia","Western Australia","",2020-01-24,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30446","Western Australia, Australia","Australia","Western Australia","",2020-01-25,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30447","Western Australia, Australia","Australia","Western Australia","",2020-01-26,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30448","Western Australia, Australia","Australia","Western Australia","",2020-01-27,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30449","Western Australia, Australia","Australia","Western Australia","",2020-01-28,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30450","Western Australia, Australia","Australia","Western Australia","",2020-01-29,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30451","Western Australia, Australia","Australia","Western Australia","",2020-01-30,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30452","Western Australia, Australia","Australia","Western Australia","",2020-01-31,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30453","Western Australia, Australia","Australia","Western Australia","",2020-02-01,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30454","Western Australia, Australia","Australia","Western Australia","",2020-02-02,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30455","Western Australia, Australia","Australia","Western Australia","",2020-02-03,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30456","Western Australia, Australia","Australia","Western Australia","",2020-02-04,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30457","Western Australia, Australia","Australia","Western Australia","",2020-02-05,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30458","Western Australia, Australia","Australia","Western Australia","",2020-02-06,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30459","Western Australia, Australia","Australia","Western Australia","",2020-02-07,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30460","Western Australia, Australia","Australia","Western Australia","",2020-02-08,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30461","Western Australia, Australia","Australia","Western Australia","",2020-02-09,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30462","Western Australia, Australia","Australia","Western Australia","",2020-02-10,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30463","Western Australia, Australia","Australia","Western Australia","",2020-02-11,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30464","Western Australia, Australia","Australia","Western Australia","",2020-02-12,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30465","Western Australia, Australia","Australia","Western Australia","",2020-02-13,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30466","Western Australia, Australia","Australia","Western Australia","",2020-02-14,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30467","Western Australia, Australia","Australia","Western Australia","",2020-02-15,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30468","Western Australia, Australia","Australia","Western Australia","",2020-02-16,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30469","Western Australia, Australia","Australia","Western Australia","",2020-02-17,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30470","Western Australia, Australia","Australia","Western Australia","",2020-02-18,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30471","Western Australia, Australia","Australia","Western Australia","",2020-02-19,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30472","Western Australia, Australia","Australia","Western Australia","",2020-02-20,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30473","Western Australia, Australia","Australia","Western Australia","",2020-02-21,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30474","Western Australia, Australia","Australia","Western Australia","",2020-02-22,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30475","Western Australia, Australia","Australia","Western Australia","",2020-02-23,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30476","Western Australia, Australia","Australia","Western Australia","",2020-02-24,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30477","Western Australia, Australia","Australia","Western Australia","",2020-02-25,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30478","Western Australia, Australia","Australia","Western Australia","",2020-02-26,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30479","Western Australia, Australia","Australia","Western Australia","",2020-02-27,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30480","Western Australia, Australia","Australia","Western Australia","",2020-02-28,-31.9505,115.8605,0,0,0,0,0,0,,,""
"30481","Western Australia, Australia","Australia","Western Australia","",2020-02-29,-31.9505,115.8605,2,0,0,2,0,0,,0,""
"30482","Western Australia, Australia","Australia","Western Australia","",2020-03-01,-31.9505,115.8605,2,0,1,0,1,0,0,0,""
"30483","Western Australia, Australia","Australia","Western Australia","",2020-03-02,-31.9505,115.8605,2,0,1,0,0,0,0,0,""
"30484","Western Australia, Australia","Australia","Western Australia","",2020-03-03,-31.9505,115.8605,2,0,1,0,0,0,0,0,""
"30485","Western Australia, Australia","Australia","Western Australia","",2020-03-04,-31.9505,115.8605,2,0,1,0,0,0,0,0,""
"30486","Western Australia, Australia","Australia","Western Australia","",2020-03-05,-31.9505,115.8605,3,0,1,1,0,0,0,0,""
"30487","Western Australia, Australia","Australia","Western Australia","",2020-03-06,-31.9505,115.8605,3,0,1,0,0,0,0,0,""
"30488","Western Australia, Australia","Australia","Western Australia","",2020-03-07,-31.9505,115.8605,3,0,1,0,0,0,0,0,""
"30489","Western Australia, Australia","Australia","Western Australia","",2020-03-08,-31.9505,115.8605,3,0,1,0,0,0,0,0,""
"30490","Western Australia, Australia","Australia","Western Australia","",2020-03-09,-31.9505,115.8605,4,0,1,1,0,0,0,0,""
"30491","Western Australia, Australia","Australia","Western Australia","",2020-03-10,-31.9505,115.8605,6,0,1,2,0,0,0,0,""
"30492","Western Australia, Australia","Australia","Western Australia","",2020-03-11,-31.9505,115.8605,9,0,1,3,0,0,0,0,""
"30493","Western Australia, Australia","Australia","Western Australia","",2020-03-12,-31.9505,115.8605,9,0,1,0,0,0,0,0,""
"30494","Western Australia, Australia","Australia","Western Australia","",2020-03-13,-31.9505,115.8605,14,0,1,5,0,0,0,0,""
"30495","Western Australia, Australia","Australia","Western Australia","",2020-03-14,-31.9505,115.8605,17,0,1,3,0,0,0,0,""
"30496","Western Australia, Australia","Australia","Western Australia","",2020-03-15,-31.9505,115.8605,17,0,1,0,0,0,0,0,""
"30497","Western Australia, Australia","Australia","Western Australia","",2020-03-16,-31.9505,115.8605,28,0,1,11,0,0,0,0,""
"30498","Western Australia, Australia","Australia","Western Australia","",2020-03-17,-31.9505,115.8605,31,0,1,3,0,0,0,0,""
"30499","Western Australia, Australia","Australia","Western Australia","",2020-03-18,-31.9505,115.8605,35,0,1,4,0,0,0,0,""
"30500","Western Australia, Australia","Australia","Western Australia","",2020-03-19,-31.9505,115.8605,52,0,1,17,0,0,0,0,""
"30501","Western Australia, Australia","Australia","Western Australia","",2020-03-20,-31.9505,115.8605,64,0,1,12,0,0,0,0,""
"30502","Western Australia, Australia","Australia","Western Australia","",2020-03-21,-31.9505,115.8605,90,0,1,26,0,0,0,0,""
"30503","Western Australia, Australia","Australia","Western Australia","",2020-03-22,-31.9505,115.8605,120,0,1,30,0,0,0,0,""
"30504","Western Australia, Australia","Australia","Western Australia","",2020-03-23,-31.9505,115.8605,120,0,1,0,0,0,0,0,""
"30505","Wisconsin, US","US","Wisconsin","",2020-01-22,44.2685,-89.6165,0,0,0,-120,-1,0,,,"North America"
"30567","Wisconsin, US","US","Wisconsin","Dane",2020-01-22,43.0186,-89.5498,0,0,0,-381,-4,0,,,"North America"
"30629","Wisconsin, US","US","Wisconsin","Pierce",2020-01-22,44.7509,-92.3814,0,0,0,,,,,,"North America"
"30506","Wisconsin, US","US","Wisconsin","",2020-01-23,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30568","Wisconsin, US","US","Wisconsin","Dane",2020-01-23,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30630","Wisconsin, US","US","Wisconsin","Pierce",2020-01-23,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30507","Wisconsin, US","US","Wisconsin","",2020-01-24,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30569","Wisconsin, US","US","Wisconsin","Dane",2020-01-24,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30631","Wisconsin, US","US","Wisconsin","Pierce",2020-01-24,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30508","Wisconsin, US","US","Wisconsin","",2020-01-25,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30570","Wisconsin, US","US","Wisconsin","Dane",2020-01-25,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30632","Wisconsin, US","US","Wisconsin","Pierce",2020-01-25,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30509","Wisconsin, US","US","Wisconsin","",2020-01-26,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30571","Wisconsin, US","US","Wisconsin","Dane",2020-01-26,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30633","Wisconsin, US","US","Wisconsin","Pierce",2020-01-26,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30510","Wisconsin, US","US","Wisconsin","",2020-01-27,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30572","Wisconsin, US","US","Wisconsin","Dane",2020-01-27,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30634","Wisconsin, US","US","Wisconsin","Pierce",2020-01-27,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30511","Wisconsin, US","US","Wisconsin","",2020-01-28,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30573","Wisconsin, US","US","Wisconsin","Dane",2020-01-28,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30635","Wisconsin, US","US","Wisconsin","Pierce",2020-01-28,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30512","Wisconsin, US","US","Wisconsin","",2020-01-29,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30574","Wisconsin, US","US","Wisconsin","Dane",2020-01-29,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30636","Wisconsin, US","US","Wisconsin","Pierce",2020-01-29,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30513","Wisconsin, US","US","Wisconsin","",2020-01-30,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30575","Wisconsin, US","US","Wisconsin","Dane",2020-01-30,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30637","Wisconsin, US","US","Wisconsin","Pierce",2020-01-30,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30514","Wisconsin, US","US","Wisconsin","",2020-01-31,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30576","Wisconsin, US","US","Wisconsin","Dane",2020-01-31,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30638","Wisconsin, US","US","Wisconsin","Pierce",2020-01-31,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30515","Wisconsin, US","US","Wisconsin","",2020-02-01,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30577","Wisconsin, US","US","Wisconsin","Dane",2020-02-01,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30639","Wisconsin, US","US","Wisconsin","Pierce",2020-02-01,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30516","Wisconsin, US","US","Wisconsin","",2020-02-02,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30578","Wisconsin, US","US","Wisconsin","Dane",2020-02-02,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30640","Wisconsin, US","US","Wisconsin","Pierce",2020-02-02,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30517","Wisconsin, US","US","Wisconsin","",2020-02-03,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30579","Wisconsin, US","US","Wisconsin","Dane",2020-02-03,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30641","Wisconsin, US","US","Wisconsin","Pierce",2020-02-03,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30518","Wisconsin, US","US","Wisconsin","",2020-02-04,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30580","Wisconsin, US","US","Wisconsin","Dane",2020-02-04,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30642","Wisconsin, US","US","Wisconsin","Pierce",2020-02-04,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30519","Wisconsin, US","US","Wisconsin","",2020-02-05,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30581","Wisconsin, US","US","Wisconsin","Dane",2020-02-05,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30643","Wisconsin, US","US","Wisconsin","Pierce",2020-02-05,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30520","Wisconsin, US","US","Wisconsin","",2020-02-06,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30582","Wisconsin, US","US","Wisconsin","Dane",2020-02-06,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30644","Wisconsin, US","US","Wisconsin","Pierce",2020-02-06,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30521","Wisconsin, US","US","Wisconsin","",2020-02-07,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30583","Wisconsin, US","US","Wisconsin","Dane",2020-02-07,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30645","Wisconsin, US","US","Wisconsin","Pierce",2020-02-07,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30522","Wisconsin, US","US","Wisconsin","",2020-02-08,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30584","Wisconsin, US","US","Wisconsin","Dane",2020-02-08,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30646","Wisconsin, US","US","Wisconsin","Pierce",2020-02-08,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30523","Wisconsin, US","US","Wisconsin","",2020-02-09,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30585","Wisconsin, US","US","Wisconsin","Dane",2020-02-09,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30647","Wisconsin, US","US","Wisconsin","Pierce",2020-02-09,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30524","Wisconsin, US","US","Wisconsin","",2020-02-10,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30586","Wisconsin, US","US","Wisconsin","Dane",2020-02-10,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30648","Wisconsin, US","US","Wisconsin","Pierce",2020-02-10,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30525","Wisconsin, US","US","Wisconsin","",2020-02-11,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30587","Wisconsin, US","US","Wisconsin","Dane",2020-02-11,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30649","Wisconsin, US","US","Wisconsin","Pierce",2020-02-11,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30526","Wisconsin, US","US","Wisconsin","",2020-02-12,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30588","Wisconsin, US","US","Wisconsin","Dane",2020-02-12,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30650","Wisconsin, US","US","Wisconsin","Pierce",2020-02-12,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30527","Wisconsin, US","US","Wisconsin","",2020-02-13,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30589","Wisconsin, US","US","Wisconsin","Dane",2020-02-13,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30651","Wisconsin, US","US","Wisconsin","Pierce",2020-02-13,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30528","Wisconsin, US","US","Wisconsin","",2020-02-14,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30590","Wisconsin, US","US","Wisconsin","Dane",2020-02-14,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30652","Wisconsin, US","US","Wisconsin","Pierce",2020-02-14,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30529","Wisconsin, US","US","Wisconsin","",2020-02-15,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30591","Wisconsin, US","US","Wisconsin","Dane",2020-02-15,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30653","Wisconsin, US","US","Wisconsin","Pierce",2020-02-15,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30530","Wisconsin, US","US","Wisconsin","",2020-02-16,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30592","Wisconsin, US","US","Wisconsin","Dane",2020-02-16,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30654","Wisconsin, US","US","Wisconsin","Pierce",2020-02-16,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30531","Wisconsin, US","US","Wisconsin","",2020-02-17,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30593","Wisconsin, US","US","Wisconsin","Dane",2020-02-17,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30655","Wisconsin, US","US","Wisconsin","Pierce",2020-02-17,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30532","Wisconsin, US","US","Wisconsin","",2020-02-18,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30594","Wisconsin, US","US","Wisconsin","Dane",2020-02-18,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30656","Wisconsin, US","US","Wisconsin","Pierce",2020-02-18,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30533","Wisconsin, US","US","Wisconsin","",2020-02-19,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30595","Wisconsin, US","US","Wisconsin","Dane",2020-02-19,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30657","Wisconsin, US","US","Wisconsin","Pierce",2020-02-19,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30534","Wisconsin, US","US","Wisconsin","",2020-02-20,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30596","Wisconsin, US","US","Wisconsin","Dane",2020-02-20,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30658","Wisconsin, US","US","Wisconsin","Pierce",2020-02-20,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30535","Wisconsin, US","US","Wisconsin","",2020-02-21,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30597","Wisconsin, US","US","Wisconsin","Dane",2020-02-21,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30659","Wisconsin, US","US","Wisconsin","Pierce",2020-02-21,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30536","Wisconsin, US","US","Wisconsin","",2020-02-22,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30598","Wisconsin, US","US","Wisconsin","Dane",2020-02-22,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30660","Wisconsin, US","US","Wisconsin","Pierce",2020-02-22,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30537","Wisconsin, US","US","Wisconsin","",2020-02-23,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30599","Wisconsin, US","US","Wisconsin","Dane",2020-02-23,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30661","Wisconsin, US","US","Wisconsin","Pierce",2020-02-23,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30538","Wisconsin, US","US","Wisconsin","",2020-02-24,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30600","Wisconsin, US","US","Wisconsin","Dane",2020-02-24,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30662","Wisconsin, US","US","Wisconsin","Pierce",2020-02-24,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30539","Wisconsin, US","US","Wisconsin","",2020-02-25,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30601","Wisconsin, US","US","Wisconsin","Dane",2020-02-25,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30663","Wisconsin, US","US","Wisconsin","Pierce",2020-02-25,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30540","Wisconsin, US","US","Wisconsin","",2020-02-26,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30602","Wisconsin, US","US","Wisconsin","Dane",2020-02-26,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30664","Wisconsin, US","US","Wisconsin","Pierce",2020-02-26,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30541","Wisconsin, US","US","Wisconsin","",2020-02-27,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30603","Wisconsin, US","US","Wisconsin","Dane",2020-02-27,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30665","Wisconsin, US","US","Wisconsin","Pierce",2020-02-27,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
"30542","Wisconsin, US","US","Wisconsin","",2020-02-28,44.2685,-89.6165,0,0,0,0,0,0,,,"North America"
"30604","Wisconsin, US","US","Wisconsin","Dane",2020-02-28,43.0186,-89.5498,0,0,0,0,0,0,,,"North America"
"30666","Wisconsin, US","US","Wisconsin","Pierce",2020-02-28,44.7509,-92.3814,0,0,0,0,0,0,,,"North America"
