Country.Region,PSCR,Province.State,Date,Lat,Long,confirmed,recovered,deaths,population,Region,imputed,recovered_imputed,active,active_imputed,new_confirmed,new_active_rate,net_active,net_active_imputed,new_recovered,new_recovered_imputed,new_deaths,confirmed_p_M,active_p_M,active_imputed_p_M,recovered_p_M,recovered_imputed_p_M,deaths_p_M,new_confirmed_p_M,net_active_p_M,new_recovered_p_M,net_active_imputed_p_M,new_recovered_imputed_p_M,new_deaths_p_M,recovered_per_confirmed,recovered_imputed_per_confirmed,deaths_per_confirmed,recovered_per_deaths,recovered_imputed_per_deaths,doublingDays,confirmed_sim,recovered_sim,active_sim,deaths_sim,day_1,day_20,day_100,day_400,day_1000,day_2000,day_5000,day_10000,day_50000,day_1e+05,day_5e+05,day_1e+06
USA,USA,"",2020-05-01,37.0902,-95.7129,1103461,164015,64943,327167434,USA,FALSE,164015,874503,874503,29091.600000000002,3.33,14383,14383,12843.2,12843.2,1865.4,3372.771508792651,2672.9524675123994,2672.9524675123994,501.31823328112785,501.31823328112785,198.50080799912377,88.91960805610012,43.96219948957389,39.25574083880243,43.96219948957389,39.25574083880243,5.70166772772378,0.14863687978098003,0.14863687978098003,0.05885391509079161,2.525522381165022,2.525522381165022,2.425,305711839,14105,295689812,10007922,101,68,60,56,52,50,46,44,39,36,21,4
USA,USA,"",2020-05-02,37.0902,-95.7129,1132539,175382,66369,327167434,USA,FALSE,175382,890788,890788,28093.2,3.15,13210.2,13210.2,13292,13292,1591,3461.6495479192467,2722.728204054686,2722.728204054686,536.0619113453694,536.0619113453694,202.8594325191914,85.86795958426596,40.37749062762769,40.62751551243942,40.37749062762769,40.62751551243942,4.86295344419885,0.15485736032048344,0.15485736032048344,0.058601955429349456,2.64252889150055,2.64252889150055,2.425,312326077,18734,301021728,11285615,102,69,61,57,53,51,47,45,40,37,22,5
USA,USA,"",2020-05-03,37.0902,-95.7129,1158040,180152,67682,327167434,USA,FALSE,180152,910206,910206,26985.4,2.96,18203,18203,7168.800000000001,7168.800000000001,1613.6000000000001,3539.5943472784643,2782.080077077598,2782.080077077598,550.6416020611636,550.6416020611636,206.87266813970243,82.48192575303813,55.638178217945736,21.911716310982225,55.638178217945736,21.911716310982225,4.932031224110161,0.1555663016821526,0.1555663016821526,0.05844530413457221,2.661741674300405,2.661741674300405,2.425,317007990,24854,304545673,12437463,103,70,62,58,54,52,48,46,41,38,23,6
USA,USA,"",2020-05-04,37.0902,-95.7129,1180375,187180,68922,327167434,USA,FALSE,187180,924273,924273,25174,2.72,18292.6,18292.6,5179,5179,1702.4000000000003,3607.86214437223,2825.0764102639873,2825.0764102639873,572.1229576902205,572.1229576902205,210.6627764180221,76.9453111277573,55.91204410644367,15.829815139852826,55.91204410644367,15.829815139852826,5.203451881460794,0.15857672349888807,0.15857672349888807,0.05838991845811713,2.7158236847450743,2.7158236847450743,2.425,320259016,33020,306806913,13419083,104,71,63,59,55,53,49,47,42,39,24,7
USA,USA,"",2020-05-05,37.0902,-95.7129,1204351,189791,71064,327167434,USA,FALSE,189791,943496,943496,24896.800000000003,2.64,19107.4,19107.4,3930.8,3930.8,1858.6000000000004,3681.1457218569008,2883.8322581947446,2883.8322581947446,580.1035808472307,580.1035808472307,217.2098828149259,76.09803853521682,58.40251202997179,12.014643242273312,58.40251202997179,12.014643242273312,5.680883262971706,0.15758777964231357,0.15758777964231357,0.05900605388296269,2.670705279747833,2.670705279747833,2.425,322493476,43855,308236065,14213556,105,72,64,60,56,54,50,48,43,40,25,8
USA,USA,"",2020-05-06,37.0902,-95.7129,1229331,189910,73455,327167434,USA,FALSE,189910,965966,965966,25177.800000000003,2.61,19510,19510,3768.2000000000007,3768.2000000000007,1899.6000000000001,3757.4980644314373,2952.5126880446173,2952.5126880446173,580.467308980392,580.467308980392,224.51806740642775,76.956925975707,59.63307460485202,11.51765001158398,59.63307460485202,11.51765001158398,5.806201359270985,0.15448239733643745,0.15448239733643745,0.0597520114598916,2.5853924171261315,2.5853924171261315,2.425,324017026,58150,309130852,14828024,106,73,65,61,57,55,51,49,44,41,26,9
USA,USA,"",2020-05-07,37.0902,-95.7129,1257023,195036,75662,327167434,USA,FALSE,195036,986325,986325,25835.000000000004,2.62,18789.6,18789.6,5070.8,5070.8,1974.6000000000001,3842.1397405953307,3014.740764204545,3014.740764204545,596.1351275567359,596.1351275567359,231.2638488340499,78.96568336321641,57.43114395670567,15.499097627180094,57.43114395670567,15.499097627180094,6.035441779330641,0.15515706554295347,0.15515706554295347,0.06019142052293395,2.5777272607121144,2.5777272607121144,2.425,325048587,77400,309685595,15285592,107,74,66,62,58,56,52,50,45,42,27,10
USA,USA,"",2020-05-08,37.0902,-95.7129,1283929,198993,77180,327167434,USA,FALSE,198993,1007756,1007756,24981.800000000003,2.48,18013.8,18013.8,5275.6,5275.6,1692.4,3924.378977156999,3080.2454501018583,3080.2454501018583,608.2298521190835,608.2298521190835,235.90367493605737,76.35784434461776,55.05988105160858,16.125076800889662,55.05988105160858,16.125076800889662,5.172886492119506,0.1549875421460221,0.1549875421460221,0.06011235823787764,2.578297486395439,2.578297486395439,2.425,325744510,102802,310025404,15616304,108,75,67,63,59,57,53,51,46,43,28,11
USA,USA,"",2020-05-09,37.0902,-95.7129,1309550,212534,78795,327167434,USA,FALSE,212534,1018221,1018221,23710.000000000004,2.33,13700,13700,8564.6,8564.6,1445.4,4002.690561188312,3112.2321300475155,3112.2321300475155,649.6184458261209,649.6184458261209,240.8399853146753,72.47053812819281,41.87458339756395,26.17803335523914,41.87458339756395,26.17803335523914,4.417921375389703,0.1622954450001909,0.1622954450001909,0.06016952388224963,2.6973031283710895,2.6973031283710895,2.425,326213148,136532,310226216,15850400,109,76,68,64,60,58,54,52,47,44,29,12
USA,USA,"",2020-05-10,37.0902,-95.7129,1329260,216169,79526,327167434,USA,FALSE,216169,1033565,1033565,22470.600000000002,2.17,14081.600000000002,14081.600000000002,7050.200000000001,7050.200000000001,1338.8000000000002,4062.9349435799895,3159.1316634527875,3159.1316634527875,660.7289648516789,660.7289648516789,243.07431527552342,68.68226377323363,43.04095865482749,21.549210793394554,43.04095865482749,21.549210793394554,4.092094325011579,0.16262356499104766,0.16262356499104766,0.059827272316928214,2.718217941302216,2.718217941302216,2.425,326528335,181539,310333845,16012951,110,77,69,65,61,59,55,53,48,45,30,13
USA,USA,"",2020-05-11,37.0902,-95.7129,1347881,232733,80682,327167434,USA,FALSE,232733,1034466,1034466,21295.4,2.06,11020.2,11020.2,8887.400000000001,8887.400000000001,1387.8000000000002,4119.850755072402,3161.8856050324375,3161.8856050324375,711.3574757565876,711.3574757565876,246.60767428337627,65.0902192178455,33.68367036188571,27.16468412317591,33.68367036188571,27.16468412317591,4.241864732783887,0.1726658362273821,0.1726658362273821,0.05985839996260797,2.8845715277261346,2.8845715277261346,2.425,326739155,240708,310373773,16124674,111,78,70,66,62,60,56,54,49,46,31,14
USA,USA,"",2020-05-12,37.0902,-95.7129,1369376,230287,82356,327167434,USA,FALSE,230287,1056733,1056733,21644.8,2.05,13448.2,13448.2,6776.000000000001,6776.000000000001,1420.6000000000001,4185.551059461499,3229.9455574786825,3229.9455574786825,703.8811815237087,703.8811815237087,251.7243204591078,66.15817392143009,41.104946893950334,20.71110781765645,41.104946893950334,20.71110781765645,4.342119209823311,0.1681692975486645,0.1681692975486645,0.060141261421260486,2.796238282578076,2.796238282578076,2.425,326880339,319310,310360178,16200851,112,79,71,67,63,61,57,55,50,47,32,15
USA,USA,"",2020-05-13,37.0902,-95.7129,1390406,243430,84119,327167434,USA,FALSE,243430,1062857,1062857,22712.8,2.14,14196.400000000001,13243.8,6915.6,7868.200000000001,1600.8000000000002,4249.830073246227,3248.663801911287,3248.663801911287,744.053272734963,744.053272734963,257.1129985999768,69.4225575030796,43.391849324465475,21.137800652860822,40.48019033581441,24.049459641511877,4.892907525753313,0.17507835840754427,0.17507835840754427,0.060499595082299705,2.893876532055778,2.893876532055778,2.425,326974736,423886,310298421,16252429,113,80,72,68,64,62,58,56,51,48,33,16
USA,USA,"",2020-05-14,37.0902,-95.7129,1417774,246414,85898,327167434,USA,FALSE,246414,1085462,1085462,23987.800000000003,2.21,15244.8,11586,7128.600000000001,10787.4,1614.3999999999999,4333.481430795462,3317.7568645172673,3317.7568645172673,753.1739849144031,753.1739849144031,262.5505813637919,73.31964464409377,46.59632474300605,21.78884344583025,35.41306009081576,32.97210809802054,4.934476455257462,0.17380344116904387,0.17380344116904387,0.060586525073812895,2.8686814594053414,2.8686814594053414,2.425,327038528,562304,310188998,16287226,114,81,73,69,65,63,59,57,52,49,34,17
USA,USA,"",2020-05-15,37.0902,-95.7129,1442824,250747,87530,327167434,USA,FALSE,255510,1104547,1099784,23476.2,2.13,13639.4,5605.2,8395.600000000002,16429.800000000003,1441.2000000000003,4410.0477310953875,3376.0909100751146,3361.5326151318595,766.4179681159831,780.9762630592384,267.53885290428997,71.75591932539349,41.68935713815575,25.661478275371387,17.1325120335785,50.21832337994864,4.405083911866363,0.17378904149085406,0.1770902064285041,0.06066574994593935,2.8646978178910087,2.919113446818234,2.425,327081113,746652,310023804,16310657,115,82,74,70,66,64,60,58,53,50,35,18
USA,USA,"",2020-05-16,37.0902,-95.7129,1467820,268376,88754,327167434,USA,FALSE,286670,1110690,1092396,23580.4,2.16,14385.2,2974.6,7949.600000000001,19360.2,1245.6000000000001,4486.44897829287,3394.8672287474674,3338.950905486516,820.3016929857389,876.2180162466904,271.2800565596636,72.07441068232971,43.968923875228974,24.298261910749957,9.091980713459396,59.17520507251953,3.8072248963507787,0.18283985774822525,0.19530323881674866,0.06046654221907318,3.023818644793474,3.2299389323298104,2.425,327109315,990954,309791944,16326417,116,83,75,71,67,65,61,59,54,51,36,19
USA,USA,"",2020-05-17,37.0902,-95.7129,1486757,272265,89562,327167434,USA,FALSE,312436,1124930,1084759,22158.800000000003,2.04,12358.6,-3613.2000000000003,8595.6,24567.4,1204.6000000000001,4544.330656088467,3438.392343169461,3315.608117646575,832.1885729005656,954.9727984234519,273.74974001843964,67.72923493357229,37.77454207132364,26.27278606219713,-11.043886476794022,75.0912146103148,3.6819068000515,0.183126765167408,0.2101459754351249,0.06023983744485481,3.0399611442352783,3.488488421428731,2.425,327128232,1313749,309477525,16336958,117,84,76,72,68,66,62,60,55,52,37,20
USA,USA,"",2020-05-18,37.0902,-95.7129,1508308,283178,90347,327167434,USA,FALSE,340231,1134783,1077730,21805.800000000003,2.02,11911.000000000002,-7952.4000000000015,8713,28576.4,1181.8000000000002,4610.202126657875,3468.5084212874317,3294.123705478584,865.5445822887127,1039.9292980975606,276.1491230817307,66.65027668982484,36.40643524440761,26.631623733063847,-24.306820219765523,87.34487919723698,3.612217712353364,0.18774547373613346,0.225571302413035,0.05989956958393113,3.134337609439162,3.7658250965721054,2.425,327141233,1742887,309054329,16344017,118,85,77,73,69,67,63,61,56,53,38,21
USA,USA,"",2020-05-19,37.0902,-95.7129,1528568,289392,91921,327167434,USA,FALSE,369251,1147255,1067396,21865.4,2.05,14667.4,-8103.6,6008.4000000000005,28779.4,1189.6,4672.127605463324,3506.6295748738853,3262.5374321332974,884.5379152253888,1128.6300579659771,280.96011536404933,66.8324464102989,44.83147916244011,18.364908531819218,-24.768968906605785,87.9653566008651,3.636058716039568,0.18932229380701415,0.24156661659801854,0.06013536852792941,3.1482686219688647,4.017047247092612,2.425,327149809,2311298,308489774,16348737,119,86,78,74,70,68,64,62,57,54,39,22
USA,USA,"",2020-05-20,37.0902,-95.7129,1551853,294312,93439,327167434,USA,FALSE,398392,1164102,1060022,22836,2.15,5978.8,-8360.400000000001,15574.000000000002,29913.2,1283.2,4743.299114544512,3558.123086297153,3239.998514033032,899.5760867813024,1217.7006590454232,285.5999414660568,69.79912309976426,18.274434979369005,47.60253736012125,-25.553888104890053,91.43086044438029,3.922150760274019,0.18965198378970174,0.25672019192539497,0.06021124423511763,3.1497768597694753,4.263658643607059,2.425,327155711,3063176,307740609,16351926,120,87,79,75,71,69,65,63,58,55,40,23
USA,USA,"",2020-05-21,37.0902,-95.7129,1577147,298418,94702,327167434,USA,FALSE,430567,1184027,1051878,22860.8,2.17,5900.8,-8310.400000000001,15612.2,29823.4,1347.8,4820.611210344365,3619.024624559668,3215.106060953487,912.126235644835,1316.044799251016,289.4603501398614,69.87492526533066,18.036024942506963,47.71929714740496,-25.401061158183616,91.15638324809554,4.119603175418737,0.189213814565161,0.2730037212764568,0.06004640024043415,3.151126692150113,4.546546007476083,2.425,327159630,4056266,306749308,16354056,121,88,80,76,72,70,66,64,59,56,41,24
USA,USA,"",2020-05-22,37.0902,-95.7129,1600937,350135,95978,327167434,USA,FALSE,462002,1154824,1042957,22935.6,2.2,6307.200000000001,-7481.4000000000005,15468.800000000003,29257.4,1159.6000000000001,4893.326271587288,3529.764518066306,3187.8386771221244,1070.201259701172,1412.1271006453533,293.36049381980973,70.10355437760349,19.27820236533689,47.28098946425091,-22.867190381790873,89.42638221137865,3.5443625480157057,0.21870629512591688,0.2885822490204174,0.05995114111298571,3.6480756006584842,4.8136239554898,2.425,327162219,5368273,305438480,16355466,122,89,81,77,73,71,67,65,60,57,42,25
USA,USA,"",2020-05-23,37.0902,-95.7129,1622612,361239,97086,327167434,USA,FALSE,489348,1164287,1036178,22089.8,2.13,4164.8,-7123.6,16969.000000000004,28257.4,956.0000000000001,4959.576752984528,3558.6885459999667,3167.1183996876657,1104.1410680257375,1495.7112143380382,296.7471389588244,67.51833374711738,12.72987335285944,51.86640917323086,-21.773560751159604,86.3698432772499,2.9220512210270906,0.22262808360840422,0.30158041478800846,0.05983315789603429,3.720814535566405,5.040355973054817,2.425,327163919,7098620,303708887,16356412,123,90,82,78,74,72,68,66,61,58,43,26
USA,USA,"",2020-05-24,37.0902,-95.7129,1643246,366736,97719,327167434,USA,FALSE,515538,1178791,1029989,20753.2,2.01,2614.3999999999996,-6972.2,17296.800000000003,26883.4,842,5022.645377351341,3603.0205867005698,3148.201480224343,1120.9428625466433,1575.7619690228705,298.68192810412785,63.43296380776089,7.9910153893862175,52.868342635838275,-21.310800756532508,82.17015878175698,2.5736057825364123,0.22317778348463954,0.31373148025310876,0.05946705484145405,3.7529651347230324,5.27571915390047,2.425,327165116,9371226,301436828,16357062,124,91,83,79,75,73,69,67,62,59,44,27
USA,USA,"",2020-05-25,37.0902,-95.7129,1662302,379157,98219,327167434,USA,FALSE,539679,1184926,1024404,19647.800000000003,1.92,10485.4,-7157.200000000001,8274.599999999999,25917.2,887.8000000000001,5080.890783280099,3621.77245306145,3131.130710277234,1158.9081326474566,1649.5498754316727,300.2101975711922,60.054265669974974,32.049033339913656,25.291637064341796,-21.876260459346334,79.21693086360179,2.7135952657195097,0.22809152608852062,0.3246576133578616,0.05908613476973498,3.8603223408912735,5.494649711359309,2.425,327165855,12350017,298458348,16357490,125,92,84,80,76,74,70,68,63,60,45,28
USA,USA,"",2020-05-26,37.0902,-95.7129,1680913,384902,98912,327167434,USA,FALSE,564984,1197099,1017017,19828.2,1.95,11171.8,-7322.000000000001,7750.4,26244.2,906,5137.776029383169,3658.979701506599,3108.552057170825,1176.4679488240263,1726.895593159801,302.3283790525435,60.60566529369179,34.147041664299635,23.689399355071508,-22.37997807569075,80.2164190950619,2.7692242743206528,0.2289838914923021,0.3361173362333446,0.058844211449373046,3.891357974765448,5.711986412164348,2.425,327166324,16241166,294567372,16357786,126,93,85,81,77,75,71,69,64,61,46,29
USA,USA,"",2020-05-27,37.0902,-95.7129,1699176,391508,100417,327167434,USA,FALSE,591588,1207251,1007171,20554.600000000002,2.04,11594.6,-7423.4,7942,26960,1018.0000000000001,5193.597599937162,3690.0096847658742,3078.457374825393,1196.6594450228808,1808.2117549633622,306.92847014840726,62.82593517544293,35.43934632564927,24.275032214850576,-22.689911123611406,82.40428966411125,3.1115566349430734,0.2304105048564716,0.348161697199113,0.0590974684199871,3.8988219126243564,5.8913132238565185,2.425,327166647,21285838,289522827,16357982,127,94,86,82,78,76,72,70,65,62,47,30
USA,USA,"",2020-05-28,37.0902,-95.7129,1721753,399991,101616,327167434,USA,FALSE,620569,1220146,999568,21572.600000000002,2.16,13000.400000000001,-7822.4,7460.8,28283.600000000002,1111.3999999999999,5262.605079452987,3729.4237543214645,3055.218509309212,1222.588064801095,1896.7933098133478,310.59326033042765,65.937491810386,39.73622875924748,22.80422567974782,-23.909470158328777,86.44992459732408,3.3970373713906983,0.23231613361498427,0.36042858644648795,0.05901891850921706,3.9362994016690287,6.107000866005354,2.425,327166904,27786913,283021880,16358111,128,95,87,83,79,77,73,71,66,63,48,31
USA,USA,"",2020-05-29,37.0902,-95.7129,1746019,406446,102809,327167434,USA,FALSE,650338,1236764,992872,21851.800000000003,2.2,8786.800000000001,-7256,11971.200000000003,28014,1093.8,5336.775053228555,3780.2173183288164,3034.7519246062857,1242.3180236208962,1987.7834173434267,314.23971127884323,66.79087748079475,26.857196306402557,36.59043888824217,-22.17824650603825,85.62588170068295,3.343242286150033,0.23278440841709053,0.3724690281148143,0.05888194802003873,3.953408748261339,6.325691330525538,2.425,327167052,36086931,274721925,16358196,129,96,88,84,80,78,74,72,67,64,49,32
USA,USA,"",2020-05-30,37.0902,-95.7129,1770165,416461,103776,327167434,USA,FALSE,681097,1249928,985292,22368.800000000003,2.27,8077.800000000001,-6225.4000000000005,13344.6,27647.8,946.4000000000001,5410.578242332029,3820.4535968576874,3011.58335948559,1272.9292610461957,2081.799498418293,317.19538442814576,68.37110810973932,24.690110202105267,40.78828946037459,-19.02817748052516,84.506577143005,2.8927084472594546,0.23526676891702186,0.38476469707626126,0.058625043428155,4.013076241134752,6.563145621338267,2.425,327167168,46553866,264255046,16358256,130,97,89,85,81,79,75,73,68,65,50,33
USA,USA,"",2020-05-31,37.0902,-95.7129,1790172,444758,104381,327167434,USA,FALSE,705054,1241033,980737,22013.6,2.24,8325.400000000001,-5914.5999999999995,12775.400000000001,27015.4,912.8000000000001,5471.7304167871425,3793.2656830386118,2997.6608246406336,1359.4201432652371,2155.025001663216,319.04459048329363,67.28542548033677,25.44690924219555,39.04850749906851,-18.078205179797934,82.57362192106199,2.7900087390727286,0.2484442835660484,0.3938470716780287,0.05830780506007244,4.260909552504766,6.7546200936952125,2.425,327167237,59541731,251267213,16358293,131,98,90,86,82,80,76,74,69,66,51,34
USA,USA,"",2020-06-01,37.0902,-95.7129,1811020,458231,105149,327167434,USA,FALSE,729827,1247640,976044,21100.2,2.16,5664.600000000001,-6104.6,14562.400000000001,26331.6,873.2,5535.453140485859,3813.4602357764006,2983.3164874227673,1400.6008923247539,2230.7446406783874,321.3920123847045,64.49358281790357,17.314070446265752,44.5105425743566,-18.6589475772824,80.48356059790474,2.668969797281229,0.2530237103952469,0.40299223641925547,0.0580606509039105,4.35792066496115,6.9408838885771615,2.425,327167280,75332503,235476461,16358316,132,99,91,87,83,81,77,75,70,67,52,35
USA,USA,"",2020-06-02,37.0902,-95.7129,1831821,463868,106180,327167434,USA,FALSE,755646,1261773,969995,20801,2.14,14133,-6049,5637,25819,1031,5599.032206854671,3856.6583005324424,2964.827483410222,1417.8306022964375,2309.6614194186577,324.54330402579126,63.57906636881224,43.1980647560417,17.229709971683796,-18.489004012544843,78.91677874027035,3.151291641086747,0.2532277990043787,0.4125108293878059,0.05796417881441473,4.368694669429271,7.116650970050857,2.425,327167318,94063957,216745029,16358332,133,100,92,88,84,82,78,76,71,68,53,36
USA,USA,"",2020-06-03,37.0902,-95.7129,1851520,479258,107175,327167434,USA,FALSE,781996,1265087,962349,19699,2.05,3314,-7646,15390,26350,995,5659.242967318073,3866.787670560145,2941.457186719874,1464.8707364926793,2390.2012203329505,327.58456026524937,60.21076046340236,10.129370027702697,47.040134196241546,-23.370296690348464,80.53980091429271,3.0412562394581117,0.2588457051503629,0.42235352575181473,0.057884872969236084,4.4717331467226495,7.296440401212969,2.425,327167343,115597239,195211759,16358345,134,101,93,89,85,83,79,77,72,69,54,37
World,World,World,2020-04-02,21.14804346992481,22.538640082706767,1013863,208284,55834,7503320719,Other,FALSE,208284,749745,749745,78724,10.5,57119,57119,15894.4,15894.4,5710.6,135.12190641573986,99.92175838912051,99.92175838912051,27.75890939495372,27.75890939495372,7.441238631665639,10.491887918459106,7.612496138591354,2.1183154226304106,7.612496138591354,2.1183154226304106,0.7610763572373428,0.20543604017505324,0.20543604017505324,0.05507055687010967,3.7304151592219794,3.7304151592219794,2.364,7483973869,2398253,7117677835,363897781,72,72,72,72,69,68,66,62,50,28,8,1
World,World,World,2020-04-03,21.14804346992481,22.538640082706767,1096324,223389,61826,7503320719,Other,FALSE,223389,811109,811109,78427,9.67,56546.00000000001,56546.00000000001,16113.2,16113.2,5767.799999999999,146.11184048469033,108.10000403502677,108.10000403502677,29.772018065858713,29.772018065858713,8.239818383804847,10.452305444095732,7.536129950678176,2.1474758448213414,7.536129950678176,2.1474758448213414,0.768699648596215,0.2037618441263714,0.2037618441263714,0.056393912748421086,3.6131886261443404,3.6131886261443404,2.364,7490542652,3207453,7119718837,367616362,73,73,73,73,70,69,67,63,51,29,9,2
World,World,World,2020-04-04,21.14804346992481,22.538640082706767,1176436,243322,67996,7503320719,Other,FALSE,243322,865118,865118,77685.20000000001,8.98,55588.600000000006,55588.600000000006,16280.2,16280.2,5816.4000000000005,156.7887131654941,115.29801702456056,115.29801702456056,32.428575175236354,32.428575175236354,9.062120965697188,10.353442550214414,7.408533112444185,2.1697326570054614,7.408533112444185,2.1697326570054614,0.7751767807647676,0.2068297807955554,0.2068297807955554,0.057798299269998535,3.5784752044237895,3.5784752044237895,2.364,7494886920,4289491,7120462510,370134919,74,74,74,74,71,70,68,64,52,30,10,3
World,World,World,2020-04-05,21.14804346992481,22.538640082706767,1249743,256758,73077,7503320719,Other,FALSE,256758,919908,919908,76515,8.32,52804.40000000001,52804.40000000001,17545,17545,6165.6,166.5586540683761,122.60011726149433,122.60011726149433,34.21924899862461,34.21924899862461,9.739287808257153,10.197484935736226,7.037470738294322,2.3382980225771686,7.037470738294322,2.3382980225771686,0.8217161748647359,0.20544864024043344,0.20544864024043344,0.05847362217671953,3.513526827866497,3.513526827866497,2.364,7497755070,5737739,7120192430,371824901,75,75,75,75,72,71,69,65,53,31,11,4
World,World,World,2020-04-06,21.14804346992481,22.538640082706767,1321436,273025,78767,7503320719,Other,FALSE,273025,969644,969644,76781.6,7.92,50295,50295,20181,20181,6305.6,176.11349021158642,129.22864906262845,129.22864906262845,36.38722243454725,36.38722243454725,10.497618714410708,10.233015870636144,6.703032148504914,2.689609141842681,6.703032148504914,2.689609141842681,0.8403745802885492,0.2066123520170481,0.2066123520170481,0.059607124370760295,3.4662358601952596,3.4662358601952596,2.364,7499647896,7672318,7119022891,372952687,76,76,76,76,73,72,70,66,54,32,12,5
World,World,World,2020-04-07,21.14804346992481,22.538640082706767,1396438,296009,86662,7503320719,Other,FALSE,296009,1013767,1013767,77933.20000000001,7.69,50299.399999999994,50299.399999999994,21050.000000000004,21050.000000000004,6583.8,186.109331094421,135.10911208059213,135.10911208059213,39.45039950783956,39.45039950783956,11.54981950598932,10.386494582679456,6.703618555532517,2.80542452979478,6.703618555532517,2.80542452979478,0.8774514973521552,0.21197432324242108,0.21197432324242108,0.062059325226039394,3.41567238235905,3.41567238235905,2.364,7500897060,10259604,7116935636,373701820,77,77,77,77,74,73,71,67,55,33,13,6
World,World,World,2020-04-08,21.14804346992481,22.538640082706767,1480232,324294,93354,7503320719,Other,FALSE,324294,1062584,1062584,81703.6,7.69,52044.8,52044.8,22646.800000000003,22646.800000000003,7012,197.27691983787105,141.61516477755134,141.61516477755134,43.22006377507212,43.22006377507212,12.441691285247593,10.888992095607636,6.936235561437687,3.0182369710858157,6.936235561437687,3.0182369710858157,0.9345195630841326,0.2190832247917894,0.2190832247917894,0.06306714082657314,3.4738093707821838,3.4738093707821838,2.364,7501721109,13721720,7113800696,374198693,78,78,78,78,75,74,72,68,56,34,14,7
World,World,World,2020-04-09,21.14804346992481,22.538640082706767,1566102,348572,100915,7503320719,Other,FALSE,348572,1116615,1116615,82995.20000000001,7.43,51465,51465,24449.600000000002,24449.600000000002,7080.6,208.72118607889138,148.81610980222317,148.81610980222317,46.455697824210255,46.455697824210255,13.449378452457964,11.06112921307476,6.85896310811821,3.258503923214748,6.85896310811821,3.258503923214748,0.9436621817418012,0.22257298694465621,0.22257298694465621,0.06443705454689413,3.4541148491304563,3.4541148491304563,2.364,7502264514,18346898,7109390483,374527133,79,79,79,79,76,75,73,69,57,35,15,8
World,World,World,2020-04-10,21.14804346992481,22.538640082706767,1658261,369992,108137,7503320719,Other,FALSE,369992,1180132,1180132,87741.40000000001,7.43,57436.80000000001,57436.80000000001,23666.4,23666.4,6638.200000000001,221.00361454641427,157.28129506868277,157.28129506868277,49.31043385405368,49.31043385405368,14.411885623677817,11.693675811806921,7.654850718903411,3.1541234723009577,7.654850718903411,3.1541234723009577,0.8847016206025514,0.22312048585837815,0.22312048585837815,0.06521108558905986,3.4215116010246263,3.4215116010246263,2.364,7502622906,24527505,7103351055,374744346,80,80,80,80,77,76,74,70,58,36,16,9
World,World,World,2020-04-11,21.14804346992481,22.538640082706767,1736412,395273,114170,7503320719,Other,FALSE,395273,1226969,1226969,84986.6,6.93,55272.8,55272.8,23272.4,23272.4,6441.4000000000005,231.4191362769602,163.5234646032195,163.5234646032195,52.67974205062099,52.67974205062099,15.215929623119713,11.326531702796057,7.366445080781039,3.101613388465369,7.366445080781039,3.101613388465369,0.8584732335496481,0.2276377956383623,0.2276377956383623,0.06575052464507271,3.4621441709731102,3.4621441709731102,2.364,7502859622,32783227,7095188641,374887754,81,81,81,81,78,77,75,71,59,37,17,10
World,World,World,2020-04-12,21.14804346992481,22.538640082706767,1835145,414341,119853,7503320719,Other,FALSE,414341,1300951,1300951,81892.8,6.29,52200.00000000001,52200.00000000001,23388,23388,6304.800000000001,244.5777101534556,173.38336567510916,173.38336567510916,55.22101686934435,55.22101686934435,15.973327609002075,10.914207597794675,6.95691973659323,3.1170199003724606,6.95691973659323,3.1170199003724606,0.8402679608289847,0.22578106907083637,0.22578106907083637,0.06530982565410362,3.4570765854838843,3.4570765854838843,2.364,7503015745,43800511,7084232839,374982395,82,82,82,82,79,78,76,72,60,38,18,11
World,World,World,2020-04-13,21.14804346992481,22.538640082706767,1905165,440656,125561,7503320719,Other,FALSE,440656,1338948,1338948,79497.40000000001,5.94,46727.80000000001,46727.80000000001,26260.000000000004,26260.000000000004,6509.600000000001,253.90957835185134,178.44739018145654,178.44739018145654,58.72813071739897,58.72813071739897,16.73405745299583,10.594962280993231,6.227615978306153,3.4997837602095445,6.227615978306153,3.4997837602095445,0.8675625424775343,0.23129545209994934,0.23129545209994934,0.06590557773211245,3.5094973757775105,3.5094973757775105,2.364,7503118655,58502323,7069571479,375044853,83,83,83,83,80,79,77,73,61,39,19,12
World,World,World,2020-04-14,21.14804346992481,22.538640082706767,1975566,465512,132439,7503320719,Other,FALSE,465512,1377615,1377615,83153.8,6.04,49122.600000000006,49122.600000000006,27272.6,27272.6,6758.600000000001,263.29222406786477,183.6007084851893,183.6007084851893,62.04079732607256,62.04079732607256,17.650718256602886,11.08226652093345,6.546781330512924,3.6347373411534964,6.546781330512924,3.6347373411534964,0.9007478492670308,0.23563474973754356,0.23563474973754356,0.0670385094701974,3.514916301089558,3.514916301089558,2.364,7503186979,78098773,7050002151,375086055,84,84,84,84,81,80,78,74,62,40,20,13
