"","Date","Country.Region","CRPS","Province.State","Lat","Long","confirmed","deaths","recovered"
"2810",2020-03-10,"US","Massachusetts, US","Massachusetts",37.1173028770588,-63.0162959652941,41,0,NA
"2811",2020-03-10,"US","Michigan, US","Michigan",42.0186260626437,-81.2652957406897,0,0,NA
"2812",2020-03-10,"US","Minnesota, US","Minnesota",44.528372238427,-92.3089091386517,2,0,NA
"2813",2020-03-10,"US","Mississippi, US","Mississippi",32.011947362619,-87.511303757619,0,0,NA
"2814",2020-03-10,"US","Missouri, US","Missouri",37.8049553073729,-90.9316989713559,1,0,NA
"2815",2020-03-10,"US","Montana, US","Montana",45.3548741963793,-105.917622644828,0,0,NA
"2816",2020-03-10,"US","Nebraska, US","Nebraska",40.451862422,-96.953980387579,3,0,NA
"2817",2020-03-10,"US","Nevada, US","Nevada",35.1237865610526,-105.188836321053,4,0,NA
"2818",2020-03-10,"US","New Hampshire, US","New Hampshire",36.2324773966667,-59.6480472541667,4,0,NA
"2819",2020-03-10,"US","New Jersey, US","New Jersey",36.783272136087,-68.133541043913,15,1,NA
"2820",2020-03-10,"US","New Mexico, US","New Mexico",32.5751098942857,-99.8364155571429,0,0,NA
"2821",2020-03-10,"US","New York, US","New York",41.2146466040625,-73.115615079375,150,0,NA
"2822",2020-03-10,"US","North Carolina, US","North Carolina",34.9256957941176,-77.9422536662745,7,0,NA
"2823",2020-03-10,"US","North Dakota, US","North Dakota",45.6701064832727,-96.6039609470909,0,0,NA
"2824",2020-03-10,"US","Northern Mariana Islands, US","Northern Mariana Islands",15.0979,145.6739,0,0,NA
"2825",2020-03-10,"US","Ohio, US","Ohio",39.4148771504444,-80.994621162,3,0,NA
"2826",2020-03-10,"US","Oklahoma, US","Oklahoma",34.6031317822785,-94.7893388192405,2,0,NA
"2827",2020-03-10,"US","Oregon, US","Oregon",42.1506953760526,-115.083397513158,14,0,NA
"2828",2020-03-10,"US","Pennsylvania, US","Pennsylvania",39.6349456488406,-75.3655984808696,12,0,NA
"2829",2020-03-10,"US","Puerto Rico, US","Puerto Rico",18.2208,-66.5901,0,0,NA
"2830",2020-03-10,"US","Rhode Island, US","Rhode Island",29.7536729328571,-51.0457893557143,3,0,NA
"2831",2020-03-10,"US","South Carolina, US","South Carolina",32.5425774589583,-77.6090913716667,7,0,NA
"2832",2020-03-10,"US","South Dakota, US","South Dakota",42.9705568411765,-96.3897351192647,0,0,NA
"2833",2020-03-10,"US","Tennessee, US","Tennessee",35.1452031975258,-84.3332854012371,3,0,NA
"2834",2020-03-10,"US","Texas, US","Texas",31.4132946653906,-97.8823415048828,16,0,NA
"2835",2020-03-10,"US","Utah, US","Utah",NA,NA,2,0,NA
"2836",2020-03-10,"US","Vermont, US","Vermont",38.63955882375,-63.5988331175,1,0,NA
"2837",2020-03-10,"US","Virgin Islands, US","Virgin Islands",18.3358,-64.8963,0,0,NA
"2838",2020-03-10,"US","Virginia, US","Virginia",37.0096147648889,-77.3505456352593,8,0,NA
"2839",2020-03-10,"US","Washington, US","Washington",44.929699277561,-114.830477956098,167,23,NA
"2840",2020-03-10,"US","West Virginia, US","West Virginia",37.4523500678947,-77.7887718987719,0,0,NA
"2841",2020-03-10,"US","Wisconsin, US","Wisconsin",43.1952747517568,-87.3710075490541,3,0,NA
"2842",2020-03-10,"US","Wyoming, US","Wyoming",39.6399346648,-98.580982828,0,0,NA
"2843",2020-03-11,"US","Alabama, US","Alabama",31.9311128071014,-84.1967854963768,0,0,NA
"2844",2020-03-11,"US","Alaska, US","Alaska",56.3735444048387,-136.429655945161,0,0,NA
"2845",2020-03-11,"US","American Samoa, US","American Samoa",-14.271,-170.132,0,0,NA
"2846",2020-03-11,"US","Arizona, US","Arizona",29.7140326252941,-98.3499107,9,0,NA
"2847",2020-03-11,"US","Arkansas, US","Arkansas",34.0050870684416,-90.033095715974,0,0,NA
"2848",2020-03-11,"US","California, US","California",36.5824962578333,-116.704307691667,178,4,NA
"2849",2020-03-11,"US","Colorado, US","Colorado",37.755611605,-102.289687233333,30,0,NA
"2850",2020-03-11,"US","Connecticut, US","Connecticut",33.290944112,-58.125463743,3,0,NA
"2851",2020-03-11,"US","Delaware, US","Delaware",23.465566094,-45.319942474,1,0,NA
"2852",2020-03-11,"US","Diamond Princess, US","Diamond Princess",0,0,0,0,NA
"2853",2020-03-11,"US","District of Columbia, US","District of Columbia",12.9680592433333,-25.67218664,0,0,NA
"2854",2020-03-11,"US","Florida, US","Florida",28.1018924188406,-80.3036208973913,24,2,NA
"2855",2020-03-11,"US","Georgia, US","Georgia",32.4009727393168,-82.5392009829193,23,0,NA
"2856",2020-03-11,"US","Grand Princess, US","Grand Princess",0,0,0,0,NA
"2857",2020-03-11,"US","Guam, US","Guam",13.4443,144.7937,0,0,NA
"2858",2020-03-11,"US","Hawaii, US","Hawaii",15.0202021471429,-112.373740342857,2,0,NA
"2859",2020-03-11,"US","Idaho, US","Idaho",42.3389055515217,-109.483597747826,0,0,NA
"2860",2020-03-11,"US","Illinois, US","Illinois",39.0773942839423,-87.4633621836538,25,0,NA
"2861",2020-03-11,"US","Indiana, US","Indiana",38.9897499068085,-84.3841308225532,11,0,NA
"2862",2020-03-11,"US","Iowa, US","Iowa",41.1976345775248,-91.6147170586139,13,0,NA
"2863",2020-03-11,"US","Kansas, US","Kansas",37.7660260202804,-96.2511954286916,1,0,NA
"2864",2020-03-11,"US","Kentucky, US","Kentucky",37.0053873934426,-83.8031710996721,8,0,NA
"2865",2020-03-11,"US","Louisiana, US","Louisiana",30.1502326142424,-89.041635545303,5,0,NA
"2866",2020-03-11,"US","Maine, US","Maine",39.7223896944444,-61.7989054472222,0,0,NA
"2867",2020-03-11,"US","Maryland, US","Maryland",36.013772945,-70.7773547157692,9,0,NA
"2868",2020-03-11,"US","Massachusetts, US","Massachusetts",37.1173028770588,-63.0162959652941,92,0,NA
"2869",2020-03-11,"US","Michigan, US","Michigan",42.0186260626437,-81.2652957406897,2,0,NA
"2870",2020-03-11,"US","Minnesota, US","Minnesota",44.528372238427,-92.3089091386517,5,0,NA
"2871",2020-03-11,"US","Mississippi, US","Mississippi",32.011947362619,-87.511303757619,0,0,NA
"2872",2020-03-11,"US","Missouri, US","Missouri",37.8049553073729,-90.9316989713559,1,0,NA
"2873",2020-03-11,"US","Montana, US","Montana",45.3548741963793,-105.917622644828,0,0,NA
"2874",2020-03-11,"US","Nebraska, US","Nebraska",40.451862422,-96.953980387579,5,0,NA
"2875",2020-03-11,"US","Nevada, US","Nevada",35.1237865610526,-105.188836321053,7,0,NA
"2876",2020-03-11,"US","New Hampshire, US","New Hampshire",36.2324773966667,-59.6480472541667,5,0,NA
"2877",2020-03-11,"US","New Jersey, US","New Jersey",36.783272136087,-68.133541043913,23,1,NA
"2878",2020-03-11,"US","New Mexico, US","New Mexico",32.5751098942857,-99.8364155571429,3,0,NA
"2879",2020-03-11,"US","New York, US","New York",41.2146466040625,-73.115615079375,220,0,NA
"2880",2020-03-11,"US","North Carolina, US","North Carolina",34.9256957941176,-77.9422536662745,7,0,NA
"2881",2020-03-11,"US","North Dakota, US","North Dakota",45.6701064832727,-96.6039609470909,0,0,NA
"2882",2020-03-11,"US","Northern Mariana Islands, US","Northern Mariana Islands",15.0979,145.6739,0,0,NA
"2883",2020-03-11,"US","Ohio, US","Ohio",39.4148771504444,-80.994621162,4,0,NA
"2884",2020-03-11,"US","Oklahoma, US","Oklahoma",34.6031317822785,-94.7893388192405,2,0,NA
"2885",2020-03-11,"US","Oregon, US","Oregon",42.1506953760526,-115.083397513158,19,0,NA
"2886",2020-03-11,"US","Pennsylvania, US","Pennsylvania",39.6349456488406,-75.3655984808696,16,0,NA
"2887",2020-03-11,"US","Puerto Rico, US","Puerto Rico",18.2208,-66.5901,0,0,NA
"2888",2020-03-11,"US","Rhode Island, US","Rhode Island",29.7536729328571,-51.0457893557143,5,0,NA
"2889",2020-03-11,"US","South Carolina, US","South Carolina",32.5425774589583,-77.6090913716667,10,0,NA
"2890",2020-03-11,"US","South Dakota, US","South Dakota",42.9705568411765,-96.3897351192647,8,1,NA
"2891",2020-03-11,"US","Tennessee, US","Tennessee",35.1452031975258,-84.3332854012371,9,0,NA
"2892",2020-03-11,"US","Texas, US","Texas",31.4132946653906,-97.8823415048828,21,0,NA
"2893",2020-03-11,"US","Utah, US","Utah",NA,NA,3,0,NA
"2894",2020-03-11,"US","Vermont, US","Vermont",38.63955882375,-63.5988331175,1,0,NA
"2895",2020-03-11,"US","Virgin Islands, US","Virgin Islands",18.3358,-64.8963,0,0,NA
"2896",2020-03-11,"US","Virginia, US","Virginia",37.0096147648889,-77.3505456352593,9,0,NA
"2897",2020-03-11,"US","Washington, US","Washington",44.929699277561,-114.830477956098,282,24,NA
"2898",2020-03-11,"US","West Virginia, US","West Virginia",37.4523500678947,-77.7887718987719,0,0,NA
"2899",2020-03-11,"US","Wisconsin, US","Wisconsin",43.1952747517568,-87.3710075490541,4,0,NA
"2900",2020-03-11,"US","Wyoming, US","Wyoming",39.6399346648,-98.580982828,0,0,NA
"2901",2020-03-12,"US","Alabama, US","Alabama",31.9311128071014,-84.1967854963768,0,0,NA
"2902",2020-03-12,"US","Alaska, US","Alaska",56.3735444048387,-136.429655945161,0,0,NA
"2903",2020-03-12,"US","American Samoa, US","American Samoa",-14.271,-170.132,0,0,NA
"2904",2020-03-12,"US","Arizona, US","Arizona",29.7140326252941,-98.3499107,9,0,NA
"2905",2020-03-12,"US","Arkansas, US","Arkansas",34.0050870684416,-90.033095715974,0,0,NA
"2906",2020-03-12,"US","California, US","California",36.5824962578333,-116.704307691667,221,4,NA
"2907",2020-03-12,"US","Colorado, US","Colorado",37.755611605,-102.289687233333,45,0,NA
"2908",2020-03-12,"US","Connecticut, US","Connecticut",33.290944112,-58.125463743,5,0,NA
"2909",2020-03-12,"US","Delaware, US","Delaware",23.465566094,-45.319942474,1,0,NA
"2910",2020-03-12,"US","Diamond Princess, US","Diamond Princess",0,0,0,0,NA
"2911",2020-03-12,"US","District of Columbia, US","District of Columbia",12.9680592433333,-25.67218664,0,0,NA
"2912",2020-03-12,"US","Florida, US","Florida",28.1018924188406,-80.3036208973913,30,2,NA
"2913",2020-03-12,"US","Georgia, US","Georgia",32.4009727393168,-82.5392009829193,31,1,NA
"2914",2020-03-12,"US","Grand Princess, US","Grand Princess",0,0,0,0,NA
"2915",2020-03-12,"US","Guam, US","Guam",13.4443,144.7937,0,0,NA
"2916",2020-03-12,"US","Hawaii, US","Hawaii",15.0202021471429,-112.373740342857,2,0,NA
"2917",2020-03-12,"US","Idaho, US","Idaho",42.3389055515217,-109.483597747826,0,0,NA
"2918",2020-03-12,"US","Illinois, US","Illinois",39.0773942839423,-87.4633621836538,32,0,NA
"2919",2020-03-12,"US","Indiana, US","Indiana",38.9897499068085,-84.3841308225532,13,0,NA
"2920",2020-03-12,"US","Iowa, US","Iowa",41.1976345775248,-91.6147170586139,14,0,NA
"2921",2020-03-12,"US","Kansas, US","Kansas",37.7660260202804,-96.2511954286916,4,0,NA
"2922",2020-03-12,"US","Kentucky, US","Kentucky",37.0053873934426,-83.8031710996721,10,0,NA
"2923",2020-03-12,"US","Louisiana, US","Louisiana",30.1502326142424,-89.041635545303,19,0,NA
"2924",2020-03-12,"US","Maine, US","Maine",39.7223896944444,-61.7989054472222,1,0,NA
"2925",2020-03-12,"US","Maryland, US","Maryland",36.013772945,-70.7773547157692,12,0,NA
"2926",2020-03-12,"US","Massachusetts, US","Massachusetts",37.1173028770588,-63.0162959652941,107,0,NA
"2927",2020-03-12,"US","Michigan, US","Michigan",42.0186260626437,-81.2652957406897,2,0,NA
"2928",2020-03-12,"US","Minnesota, US","Minnesota",44.528372238427,-92.3089091386517,9,0,NA
"2929",2020-03-12,"US","Mississippi, US","Mississippi",32.011947362619,-87.511303757619,1,0,NA
"2930",2020-03-12,"US","Missouri, US","Missouri",37.8049553073729,-90.9316989713559,2,0,NA
"2931",2020-03-12,"US","Montana, US","Montana",45.3548741963793,-105.917622644828,0,0,NA
"2932",2020-03-12,"US","Nebraska, US","Nebraska",40.451862422,-96.953980387579,10,0,NA
"2933",2020-03-12,"US","Nevada, US","Nevada",35.1237865610526,-105.188836321053,10,0,NA
"2934",2020-03-12,"US","New Hampshire, US","New Hampshire",36.2324773966667,-59.6480472541667,6,0,NA
"2935",2020-03-12,"US","New Jersey, US","New Jersey",36.783272136087,-68.133541043913,29,1,NA
"2936",2020-03-12,"US","New Mexico, US","New Mexico",32.5751098942857,-99.8364155571429,5,0,NA
"2937",2020-03-12,"US","New York, US","New York",41.2146466040625,-73.115615079375,327,1,NA
"2938",2020-03-12,"US","North Carolina, US","North Carolina",34.9256957941176,-77.9422536662745,15,0,NA
"2939",2020-03-12,"US","North Dakota, US","North Dakota",45.6701064832727,-96.6039609470909,1,0,NA
"2940",2020-03-12,"US","Northern Mariana Islands, US","Northern Mariana Islands",15.0979,145.6739,0,0,NA
"2941",2020-03-12,"US","Ohio, US","Ohio",39.4148771504444,-80.994621162,5,0,NA
"2942",2020-03-12,"US","Oklahoma, US","Oklahoma",34.6031317822785,-94.7893388192405,3,0,NA
"2943",2020-03-12,"US","Oregon, US","Oregon",42.1506953760526,-115.083397513158,24,0,NA
"2944",2020-03-12,"US","Pennsylvania, US","Pennsylvania",39.6349456488406,-75.3655984808696,22,0,NA
"2945",2020-03-12,"US","Puerto Rico, US","Puerto Rico",18.2208,-66.5901,0,0,NA
"2946",2020-03-12,"US","Rhode Island, US","Rhode Island",29.7536729328571,-51.0457893557143,3,0,NA
"2947",2020-03-12,"US","South Carolina, US","South Carolina",32.5425774589583,-77.6090913716667,7,0,NA
"2948",2020-03-12,"US","South Dakota, US","South Dakota",42.9705568411765,-96.3897351192647,7,1,NA
"2949",2020-03-12,"US","Tennessee, US","Tennessee",35.1452031975258,-84.3332854012371,18,0,NA
"2950",2020-03-12,"US","Texas, US","Texas",31.4132946653906,-97.8823415048828,27,0,NA
"2951",2020-03-12,"US","Utah, US","Utah",NA,NA,3,0,NA
"2952",2020-03-12,"US","Vermont, US","Vermont",38.63955882375,-63.5988331175,2,0,NA
"2953",2020-03-12,"US","Virgin Islands, US","Virgin Islands",18.3358,-64.8963,0,0,NA
"2954",2020-03-12,"US","Virginia, US","Virginia",37.0096147648889,-77.3505456352593,12,0,NA
"2955",2020-03-12,"US","Washington, US","Washington",44.929699277561,-114.830477956098,442,31,NA
"2956",2020-03-12,"US","West Virginia, US","West Virginia",37.4523500678947,-77.7887718987719,0,0,NA
"2957",2020-03-12,"US","Wisconsin, US","Wisconsin",43.1952747517568,-87.3710075490541,8,0,NA
"2958",2020-03-12,"US","Wyoming, US","Wyoming",39.6399346648,-98.580982828,1,0,NA
"2959",2020-03-13,"US","Alabama, US","Alabama",31.9311128071014,-84.1967854963768,5,0,NA
"2960",2020-03-13,"US","Alaska, US","Alaska",56.3735444048387,-136.429655945161,1,0,NA
"2961",2020-03-13,"US","American Samoa, US","American Samoa",-14.271,-170.132,0,0,NA
"2962",2020-03-13,"US","Arizona, US","Arizona",29.7140326252941,-98.3499107,9,0,NA
"2963",2020-03-13,"US","Arkansas, US","Arkansas",34.0050870684416,-90.033095715974,9,0,NA
"2964",2020-03-13,"US","California, US","California",36.5824962578333,-116.704307691667,281,4,NA
"2965",2020-03-13,"US","Colorado, US","Colorado",37.755611605,-102.289687233333,76,1,NA
"2966",2020-03-13,"US","Connecticut, US","Connecticut",33.290944112,-58.125463743,11,0,NA
"2967",2020-03-13,"US","Delaware, US","Delaware",23.465566094,-45.319942474,4,0,NA
"2968",2020-03-13,"US","Diamond Princess, US","Diamond Princess",0,0,0,0,NA
"2969",2020-03-13,"US","District of Columbia, US","District of Columbia",12.9680592433333,-25.67218664,0,0,NA
"2970",2020-03-13,"US","Florida, US","Florida",28.1018924188406,-80.3036208973913,50,2,NA
"2971",2020-03-13,"US","Georgia, US","Georgia",32.4009727393168,-82.5392009829193,42,1,NA
"2972",2020-03-13,"US","Grand Princess, US","Grand Princess",0,0,0,0,NA
"2973",2020-03-13,"US","Guam, US","Guam",13.4443,144.7937,0,0,NA
"2974",2020-03-13,"US","Hawaii, US","Hawaii",15.0202021471429,-112.373740342857,2,0,NA
"2975",2020-03-13,"US","Idaho, US","Idaho",42.3389055515217,-109.483597747826,1,0,NA
"2976",2020-03-13,"US","Illinois, US","Illinois",39.0773942839423,-87.4633621836538,46,0,NA
"2977",2020-03-13,"US","Indiana, US","Indiana",38.9897499068085,-84.3841308225532,13,0,NA
"2978",2020-03-13,"US","Iowa, US","Iowa",41.1976345775248,-91.6147170586139,17,0,NA
"2979",2020-03-13,"US","Kansas, US","Kansas",37.7660260202804,-96.2511954286916,6,1,NA
"2980",2020-03-13,"US","Kentucky, US","Kentucky",37.0053873934426,-83.8031710996721,14,0,NA
"2981",2020-03-13,"US","Louisiana, US","Louisiana",30.1502326142424,-89.041635545303,29,0,NA
"2982",2020-03-13,"US","Maine, US","Maine",39.7223896944444,-61.7989054472222,3,0,NA
"2983",2020-03-13,"US","Maryland, US","Maryland",36.013772945,-70.7773547157692,18,0,NA
"2984",2020-03-13,"US","Massachusetts, US","Massachusetts",37.1173028770588,-63.0162959652941,123,0,NA
"2985",2020-03-13,"US","Michigan, US","Michigan",42.0186260626437,-81.2652957406897,16,0,NA
"2986",2020-03-13,"US","Minnesota, US","Minnesota",44.528372238427,-92.3089091386517,14,0,NA
"2987",2020-03-13,"US","Mississippi, US","Mississippi",32.011947362619,-87.511303757619,6,0,NA
"2988",2020-03-13,"US","Missouri, US","Missouri",37.8049553073729,-90.9316989713559,4,0,NA
"2989",2020-03-13,"US","Montana, US","Montana",45.3548741963793,-105.917622644828,1,0,NA
"2990",2020-03-13,"US","Nebraska, US","Nebraska",40.451862422,-96.953980387579,14,0,NA
"2991",2020-03-13,"US","Nevada, US","Nevada",35.1237865610526,-105.188836321053,18,0,NA
"2992",2020-03-13,"US","New Hampshire, US","New Hampshire",36.2324773966667,-59.6480472541667,6,0,NA
"2993",2020-03-13,"US","New Jersey, US","New Jersey",36.783272136087,-68.133541043913,49,1,NA
"2994",2020-03-13,"US","New Mexico, US","New Mexico",32.5751098942857,-99.8364155571429,10,0,NA
"2995",2020-03-13,"US","New York, US","New York",41.2146466040625,-73.115615079375,421,2,NA
"2996",2020-03-13,"US","North Carolina, US","North Carolina",34.9256957941176,-77.9422536662745,17,0,NA
"2997",2020-03-13,"US","North Dakota, US","North Dakota",45.6701064832727,-96.6039609470909,1,0,NA
"2998",2020-03-13,"US","Northern Mariana Islands, US","Northern Mariana Islands",15.0979,145.6739,0,0,NA
"2999",2020-03-13,"US","Ohio, US","Ohio",39.4148771504444,-80.994621162,12,0,NA
"3000",2020-03-13,"US","Oklahoma, US","Oklahoma",34.6031317822785,-94.7893388192405,3,0,NA
"3001",2020-03-13,"US","Oregon, US","Oregon",42.1506953760526,-115.083397513158,30,0,NA
"3002",2020-03-13,"US","Pennsylvania, US","Pennsylvania",39.6349456488406,-75.3655984808696,41,0,NA
"3003",2020-03-13,"US","Puerto Rico, US","Puerto Rico",18.2208,-66.5901,0,0,NA
"3004",2020-03-13,"US","Rhode Island, US","Rhode Island",29.7536729328571,-51.0457893557143,12,0,NA
"3005",2020-03-13,"US","South Carolina, US","South Carolina",32.5425774589583,-77.6090913716667,8,0,NA
"3006",2020-03-13,"US","South Dakota, US","South Dakota",42.9705568411765,-96.3897351192647,8,1,NA
"3007",2020-03-13,"US","Tennessee, US","Tennessee",35.1452031975258,-84.3332854012371,26,0,NA
"3008",2020-03-13,"US","Texas, US","Texas",31.4132946653906,-97.8823415048828,44,0,NA
"3009",2020-03-13,"US","Utah, US","Utah",NA,NA,9,0,NA
"3010",2020-03-13,"US","Vermont, US","Vermont",38.63955882375,-63.5988331175,2,0,NA
"3011",2020-03-13,"US","Virgin Islands, US","Virgin Islands",18.3358,-64.8963,0,0,NA
"3012",2020-03-13,"US","Virginia, US","Virginia",37.0096147648889,-77.3505456352593,27,0,NA
"3013",2020-03-13,"US","Washington, US","Washington",44.929699277561,-114.830477956098,568,37,NA
"3014",2020-03-13,"US","West Virginia, US","West Virginia",37.4523500678947,-77.7887718987719,0,0,NA
"3015",2020-03-13,"US","Wisconsin, US","Wisconsin",43.1952747517568,-87.3710075490541,19,0,NA
"3016",2020-03-13,"US","Wyoming, US","Wyoming",39.6399346648,-98.580982828,1,0,NA
"3017",2020-03-14,"US","Alabama, US","Alabama",31.9311128071014,-84.1967854963768,7,0,NA
"3018",2020-03-14,"US","Alaska, US","Alaska",56.3735444048387,-136.429655945161,1,0,NA
"3019",2020-03-14,"US","American Samoa, US","American Samoa",-14.271,-170.132,0,0,NA
"3020",2020-03-14,"US","Arizona, US","Arizona",29.7140326252941,-98.3499107,12,0,NA
"3021",2020-03-14,"US","Arkansas, US","Arkansas",34.0050870684416,-90.033095715974,12,0,NA
"3022",2020-03-14,"US","California, US","California",36.5824962578333,-116.704307691667,372,3,NA
"3023",2020-03-14,"US","Colorado, US","Colorado",37.755611605,-102.289687233333,101,0,NA
"3024",2020-03-14,"US","Connecticut, US","Connecticut",33.290944112,-58.125463743,23,0,NA
"3025",2020-03-14,"US","Delaware, US","Delaware",23.465566094,-45.319942474,6,0,NA
"3026",2020-03-14,"US","Diamond Princess, US","Diamond Princess",0,0,0,0,NA
"3027",2020-03-14,"US","District of Columbia, US","District of Columbia",12.9680592433333,-25.67218664,0,0,NA
"3028",2020-03-14,"US","Florida, US","Florida",28.1018924188406,-80.3036208973913,76,2,NA
"3029",2020-03-14,"US","Georgia, US","Georgia",32.4009727393168,-82.5392009829193,73,1,NA
"3030",2020-03-14,"US","Grand Princess, US","Grand Princess",0,0,0,0,NA
"3031",2020-03-14,"US","Guam, US","Guam",13.4443,144.7937,0,0,NA
"3032",2020-03-14,"US","Hawaii, US","Hawaii",15.0202021471429,-112.373740342857,4,0,NA
"3033",2020-03-14,"US","Idaho, US","Idaho",42.3389055515217,-109.483597747826,2,0,NA
"3034",2020-03-14,"US","Illinois, US","Illinois",39.0773942839423,-87.4633621836538,64,0,NA
"3035",2020-03-14,"US","Indiana, US","Indiana",38.9897499068085,-84.3841308225532,16,0,NA
"3036",2020-03-14,"US","Iowa, US","Iowa",41.1976345775248,-91.6147170586139,17,0,NA
"3037",2020-03-14,"US","Kansas, US","Kansas",37.7660260202804,-96.2511954286916,8,1,NA
"3038",2020-03-14,"US","Kentucky, US","Kentucky",37.0053873934426,-83.8031710996721,16,0,NA
"3039",2020-03-14,"US","Louisiana, US","Louisiana",30.1502326142424,-89.041635545303,77,1,NA
"3040",2020-03-14,"US","Maine, US","Maine",39.7223896944444,-61.7989054472222,3,0,NA
"3041",2020-03-14,"US","Maryland, US","Maryland",36.013772945,-70.7773547157692,27,0,NA
"3042",2020-03-14,"US","Massachusetts, US","Massachusetts",37.1173028770588,-63.0162959652941,138,0,NA
"3043",2020-03-14,"US","Michigan, US","Michigan",42.0186260626437,-81.2652957406897,25,0,NA
"3044",2020-03-14,"US","Minnesota, US","Minnesota",44.528372238427,-92.3089091386517,21,0,NA
"3045",2020-03-14,"US","Mississippi, US","Mississippi",32.011947362619,-87.511303757619,6,0,NA
"3046",2020-03-14,"US","Missouri, US","Missouri",37.8049553073729,-90.9316989713559,4,0,NA
"3047",2020-03-14,"US","Montana, US","Montana",45.3548741963793,-105.917622644828,5,0,NA
"3048",2020-03-14,"US","Nebraska, US","Nebraska",40.451862422,-96.953980387579,18,0,NA
"3049",2020-03-14,"US","Nevada, US","Nevada",35.1237865610526,-105.188836321053,20,0,NA
"3050",2020-03-14,"US","New Hampshire, US","New Hampshire",36.2324773966667,-59.6480472541667,7,0,NA
"3051",2020-03-14,"US","New Jersey, US","New Jersey",36.783272136087,-68.133541043913,69,1,NA
"3052",2020-03-14,"US","New Mexico, US","New Mexico",32.5751098942857,-99.8364155571429,13,0,NA
"3053",2020-03-14,"US","New York, US","New York",41.2146466040625,-73.115615079375,613,6,NA
"3054",2020-03-14,"US","North Carolina, US","North Carolina",34.9256957941176,-77.9422536662745,25,0,NA
"3055",2020-03-14,"US","North Dakota, US","North Dakota",45.6701064832727,-96.6039609470909,1,0,NA
"3056",2020-03-14,"US","Northern Mariana Islands, US","Northern Mariana Islands",15.0979,145.6739,0,0,NA
"3057",2020-03-14,"US","Ohio, US","Ohio",39.4148771504444,-80.994621162,26,0,NA
"3058",2020-03-14,"US","Oklahoma, US","Oklahoma",34.6031317822785,-94.7893388192405,4,0,NA
"3059",2020-03-14,"US","Oregon, US","Oregon",42.1506953760526,-115.083397513158,36,0,NA
"3060",2020-03-14,"US","Pennsylvania, US","Pennsylvania",39.6349456488406,-75.3655984808696,47,0,NA
"3061",2020-03-14,"US","Puerto Rico, US","Puerto Rico",18.2208,-66.5901,0,0,NA
"3062",2020-03-14,"US","Rhode Island, US","Rhode Island",29.7536729328571,-51.0457893557143,20,0,NA
"3063",2020-03-14,"US","South Carolina, US","South Carolina",32.5425774589583,-77.6090913716667,19,0,NA
"3064",2020-03-14,"US","South Dakota, US","South Dakota",42.9705568411765,-96.3897351192647,8,1,NA
"3065",2020-03-14,"US","Tennessee, US","Tennessee",35.1452031975258,-84.3332854012371,32,0,NA
"3066",2020-03-14,"US","Texas, US","Texas",31.4132946653906,-97.8823415048828,60,0,NA
"3067",2020-03-14,"US","Utah, US","Utah",NA,NA,10,0,NA
"3068",2020-03-14,"US","Vermont, US","Vermont",38.63955882375,-63.5988331175,5,0,NA
"3069",2020-03-14,"US","Virgin Islands, US","Virgin Islands",18.3358,-64.8963,0,0,NA
"3070",2020-03-14,"US","Virginia, US","Virginia",37.0096147648889,-77.3505456352593,37,1,NA
"3071",2020-03-14,"US","Washington, US","Washington",44.929699277561,-114.830477956098,642,39,NA
"3072",2020-03-14,"US","West Virginia, US","West Virginia",37.4523500678947,-77.7887718987719,0,0,NA
"3073",2020-03-14,"US","Wisconsin, US","Wisconsin",43.1952747517568,-87.3710075490541,27,0,NA
"3074",2020-03-14,"US","Wyoming, US","Wyoming",39.6399346648,-98.580982828,2,0,NA
"3075",2020-03-15,"US","Alabama, US","Alabama",31.9311128071014,-84.1967854963768,11,0,NA
"3076",2020-03-15,"US","Alaska, US","Alaska",56.3735444048387,-136.429655945161,1,0,NA
"3077",2020-03-15,"US","American Samoa, US","American Samoa",-14.271,-170.132,0,0,NA
"3078",2020-03-15,"US","Arizona, US","Arizona",29.7140326252941,-98.3499107,12,0,NA
"3079",2020-03-15,"US","Arkansas, US","Arkansas",34.0050870684416,-90.033095715974,3,0,NA
"3080",2020-03-15,"US","California, US","California",36.5824962578333,-116.704307691667,373,5,NA
"3081",2020-03-15,"US","Colorado, US","Colorado",37.755611605,-102.289687233333,99,1,NA
"3082",2020-03-15,"US","Connecticut, US","Connecticut",33.290944112,-58.125463743,24,0,NA
"3083",2020-03-15,"US","Delaware, US","Delaware",23.465566094,-45.319942474,6,0,NA
"3084",2020-03-15,"US","Diamond Princess, US","Diamond Princess",0,0,0,0,NA
"3085",2020-03-15,"US","District of Columbia, US","District of Columbia",12.9680592433333,-25.67218664,0,0,NA
"3086",2020-03-15,"US","Florida, US","Florida",28.1018924188406,-80.3036208973913,100,3,NA
"3087",2020-03-15,"US","Georgia, US","Georgia",32.4009727393168,-82.5392009829193,99,1,NA
"3088",2020-03-15,"US","Grand Princess, US","Grand Princess",0,0,0,0,NA
"3089",2020-03-15,"US","Guam, US","Guam",13.4443,144.7937,0,0,NA
"3090",2020-03-15,"US","Hawaii, US","Hawaii",15.0202021471429,-112.373740342857,6,0,NA
"3091",2020-03-15,"US","Idaho, US","Idaho",42.3389055515217,-109.483597747826,4,0,NA
